transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
8169,4110,262,1,63.56,63.56
8170,4110,145,5,449.13,2245.65
8171,4111,430,5,255.11,1275.55
8172,4111,121,2,193.98,387.96
8173,4112,305,3,30.25,90.75
8174,4112,275,4,212.64,850.56
8175,4112,271,2,406.23,812.46
8176,4113,17,4,498.6,1994.4
8177,4114,167,1,373.45,373.45
8178,4114,358,3,81.27,243.81
8179,4115,463,4,166.07,664.28
8180,4115,328,2,70.84,141.68
8181,4116,307,2,27.9,55.8
8182,4116,396,3,336.34,1009.02
8183,4117,123,1,112.27,112.27
8184,4117,14,1,357.99,357.99
8185,4117,333,1,448.27,448.27
8186,4118,249,1,116.43,116.43
8187,4118,387,5,467.88,2339.4
8188,4119,218,5,231.75,1158.75
8189,4119,255,1,471.15,471.15
8190,4120,116,2,211.25,422.5
8191,4121,225,5,268.33,1341.65
8192,4121,490,3,184.8,554.4
8193,4121,22,3,311.58,934.74
8194,4122,429,1,225.67,225.67
8195,4123,352,1,451.47,451.47
8196,4123,85,3,93.93,281.79
8197,4124,192,3,231.25,693.75
8198,4124,78,2,311.54,623.08
8199,4124,328,5,123.59,617.95
8200,4125,66,2,205.6,411.2
8201,4126,224,2,297.91,595.82
8202,4127,5,5,392.66,1963.3
8203,4128,94,2,232.26,464.52
8204,4128,476,2,177.97,355.94
8205,4128,266,4,175.78,703.12
8206,4129,208,5,394.04,1970.2
8207,4130,153,5,110.52,552.6
8208,4130,339,2,448.12,896.24
8209,4130,453,4,356.71,1426.84
8210,4131,319,2,254.37,508.74
8211,4132,243,4,475.3,1901.2
8212,4132,284,5,301.42,1507.1
8213,4132,481,4,129.13,516.52
8214,4133,182,5,259.67,1298.35
8215,4133,477,2,279.05,558.1
8216,4133,179,1,145.97,145.97
8217,4134,39,1,267.16,267.16
8218,4134,131,5,285.98,1429.9
8219,4134,279,5,278.56,1392.8
8220,4135,131,1,266.39,266.39
8221,4135,429,4,341.8,1367.2
8222,4136,387,1,382.71,382.71
8223,4136,363,2,463.35,926.7
8224,4137,190,1,408.57,408.57
8225,4137,179,2,127.9,255.8
8226,4138,133,4,413.32,1653.28
8227,4138,104,4,361.35,1445.4
8228,4138,186,1,160.48,160.48
8229,4139,100,3,246.74,740.22
8230,4140,450,3,420.67,1262.01
8231,4140,115,5,119.16,595.8
8232,4141,197,3,151.9,455.7
8233,4141,262,1,397.55,397.55
8234,4141,460,5,399.3,1996.5
8235,4142,235,2,363.27,726.54
8236,4142,351,5,228.52,1142.6
8237,4143,144,5,116.44,582.2
8238,4144,314,1,167.02,167.02
8239,4144,414,5,457.2,2286.0
8240,4144,327,1,345.03,345.03
8241,4145,183,3,489.47,1468.41
8242,4145,353,4,353.13,1412.52
8243,4146,175,1,386.76,386.76
8244,4146,43,3,402.36,1207.08
8245,4147,327,3,202.25,606.75
8246,4148,312,2,222.94,445.88
8247,4148,336,4,193.38,773.52
8248,4148,117,4,367.61,1470.44
8249,4149,38,2,300.64,601.28
8250,4149,33,1,114.0,114.0
8251,4149,334,2,72.87,145.74
8252,4150,100,4,61.01,244.04
8253,4150,99,2,460.94,921.88
8254,4151,469,1,120.05,120.05
8255,4151,29,4,22.68,90.72
8256,4152,441,4,195.74,782.96
8257,4152,387,5,372.25,1861.25
8258,4152,409,5,203.34,1016.7
8259,4153,21,5,67.75,338.75
8260,4154,134,4,357.06,1428.24
8261,4154,398,1,306.56,306.56
8262,4154,484,5,158.59,792.95
8263,4155,411,3,312.43,937.29
8264,4155,410,4,251.11,1004.44
8265,4155,172,1,315.8,315.8
8266,4156,222,4,85.72,342.88
8267,4156,103,4,65.62,262.48
8268,4156,184,2,397.27,794.54
8269,4157,260,1,13.32,13.32
8270,4157,254,2,114.3,228.6
8271,4157,478,2,192.73,385.46
8272,4158,437,3,32.19,96.57
8273,4158,16,3,318.27,954.81
8274,4158,403,5,303.89,1519.45
8275,4159,221,1,239.34,239.34
8276,4160,15,2,491.72,983.44
8277,4160,197,1,8.06,8.06
8278,4160,119,2,171.45,342.9
8279,4161,158,5,383.45,1917.25
8280,4162,142,5,264.3,1321.5
8281,4162,314,3,169.57,508.71
8282,4163,27,3,356.61,1069.83
8283,4163,105,2,93.6,187.2
8284,4163,477,3,205.48,616.44
8285,4164,308,5,7.21,36.05
8286,4164,163,4,38.68,154.72
8287,4165,118,3,417.89,1253.67
8288,4165,120,5,166.62,833.1
8289,4166,180,3,414.38,1243.14
8290,4166,356,4,14.93,59.72
8291,4167,430,4,467.32,1869.28
8292,4167,462,4,423.02,1692.08
8293,4167,289,5,43.95,219.75
8294,4168,251,3,230.29,690.87
8295,4169,168,2,96.38,192.76
8296,4169,253,1,23.25,23.25
8297,4170,224,5,459.71,2298.55
8298,4170,373,2,168.1,336.2
8299,4171,264,5,249.3,1246.5
8300,4171,227,3,20.91,62.73
8301,4171,304,3,151.12,453.36
8302,4172,438,4,469.44,1877.76
8303,4172,275,4,420.75,1683.0
8304,4173,278,2,205.54,411.08
8305,4173,400,3,436.88,1310.64
8306,4173,305,3,342.61,1027.83
8307,4174,229,2,356.94,713.88
8308,4174,474,4,160.04,640.16
8309,4174,67,3,47.59,142.77
8310,4175,300,4,485.17,1940.68
8311,4175,27,3,443.98,1331.94
8312,4175,441,2,448.83,897.66
8313,4176,338,3,138.89,416.67
8314,4176,92,1,146.91,146.91
8315,4177,397,1,433.62,433.62
8316,4177,213,5,359.21,1796.05
8317,4178,7,4,288.5,1154.0
8318,4178,182,1,374.44,374.44
8319,4179,479,2,484.63,969.26
8320,4179,8,3,189.1,567.3
8321,4180,311,1,406.54,406.54
8322,4180,82,1,323.61,323.61
8323,4181,485,1,225.01,225.01
8324,4181,213,5,133.38,666.9
8325,4181,143,1,375.26,375.26
8326,4182,74,3,424.4,1273.2
8327,4182,366,1,43.94,43.94
8328,4182,471,1,362.88,362.88
8329,4183,349,4,184.4,737.6
8330,4183,439,4,309.27,1237.08
8331,4184,239,1,127.23,127.23
8332,4185,148,2,93.03,186.06
8333,4185,24,3,11.28,33.84
8334,4186,342,1,379.59,379.59
8335,4186,303,5,143.79,718.95
8336,4186,472,2,92.45,184.9
8337,4187,436,2,143.84,287.68
8338,4187,385,3,242.21,726.63
8339,4187,86,1,192.93,192.93
8340,4188,212,3,251.09,753.27
8341,4188,258,5,262.33,1311.65
8342,4189,157,3,369.02,1107.06
8343,4189,95,1,472.89,472.89
8344,4190,493,5,416.0,2080.0
8345,4190,175,3,200.4,601.2
8346,4190,301,5,217.76,1088.8
8347,4191,176,4,491.09,1964.36
8348,4191,180,1,470.23,470.23
8349,4192,57,1,147.62,147.62
8350,4192,312,2,382.55,765.1
8351,4193,457,1,299.42,299.42
8352,4194,393,2,407.46,814.92
8353,4195,355,5,16.41,82.05
8354,4195,373,4,275.03,1100.12
8355,4196,317,4,60.82,243.28
8356,4196,164,2,107.72,215.44
8357,4196,187,3,192.81,578.43
8358,4197,43,2,491.26,982.52
8359,4197,431,3,86.15,258.45
8360,4197,402,3,213.91,641.73
8361,4198,490,3,440.94,1322.82
8362,4199,217,3,177.1,531.3
8363,4200,401,3,84.84,254.52
8364,4200,499,2,328.45,656.9
8365,4200,256,5,27.94,139.7
8366,4201,300,1,498.31,498.31
8367,4202,279,4,415.69,1662.76
8368,4202,337,3,404.06,1212.18
8369,4202,326,2,24.53,49.06
8370,4203,379,2,431.79,863.58
8371,4204,296,5,62.0,310.0
8372,4204,158,1,182.79,182.79
8373,4204,314,1,270.57,270.57
8374,4205,264,2,373.49,746.98
8375,4205,335,4,411.85,1647.4
8376,4206,314,5,341.17,1705.85
8377,4207,375,5,423.69,2118.45
8378,4208,222,3,283.87,851.61
8379,4208,382,4,445.15,1780.6
8380,4209,252,5,332.34,1661.7
8381,4209,391,5,183.84,919.2
8382,4210,154,4,332.76,1331.04
8383,4211,467,1,244.28,244.28
8384,4211,421,2,417.47,834.94
8385,4211,123,5,318.95,1594.75
8386,4212,268,2,428.73,857.46
8387,4212,55,2,200.05,400.1
8388,4213,128,1,330.61,330.61
8389,4214,242,3,280.25,840.75
8390,4214,240,3,168.6,505.8
8391,4214,311,4,312.74,1250.96
8392,4215,372,1,364.8,364.8
8393,4215,444,4,34.37,137.48
8394,4215,124,3,367.63,1102.89
8395,4216,244,4,37.89,151.56
8396,4216,42,1,147.0,147.0
8397,4216,330,3,283.1,849.3
8398,4217,293,1,158.0,158.0
8399,4217,472,3,436.01,1308.03
8400,4218,52,1,265.06,265.06
8401,4218,57,4,143.81,575.24
8402,4219,138,4,85.61,342.44
8403,4219,443,4,332.61,1330.44
8404,4220,336,3,206.28,618.84
8405,4220,159,3,117.7,353.1
8406,4220,426,3,163.72,491.16
8407,4221,300,2,471.8,943.6
8408,4221,432,4,338.11,1352.44
8409,4221,94,2,440.16,880.32
8410,4222,452,5,315.98,1579.9
8411,4222,169,3,6.78,20.34
8412,4222,192,4,264.15,1056.6
8413,4223,102,2,107.07,214.14
8414,4223,159,1,239.63,239.63
8415,4223,30,2,269.81,539.62
8416,4224,161,5,482.16,2410.8
8417,4224,397,1,453.53,453.53
8418,4224,38,3,174.68,524.04
8419,4225,173,3,321.61,964.83
8420,4225,76,3,308.45,925.35
8421,4226,349,1,202.13,202.13
8422,4226,235,1,396.93,396.93
8423,4227,384,1,113.72,113.72
8424,4227,30,5,220.58,1102.9
8425,4228,65,2,419.28,838.56
8426,4228,169,3,29.08,87.24
8427,4228,256,3,147.24,441.72
8428,4229,456,4,318.89,1275.56
8429,4229,88,1,8.9,8.9
8430,4229,205,3,119.3,357.9
8431,4230,66,3,274.84,824.52
8432,4230,496,2,217.11,434.22
8433,4230,353,4,253.17,1012.68
8434,4231,98,3,296.17,888.51
8435,4232,328,2,419.42,838.84
8436,4232,170,2,459.75,919.5
8437,4233,279,4,210.05,840.2
8438,4233,115,3,7.26,21.78
8439,4233,267,5,25.63,128.15
8440,4234,27,5,402.77,2013.85
8441,4234,116,3,78.06,234.18
8442,4235,426,1,429.27,429.27
8443,4236,252,4,238.51,954.04
8444,4237,107,4,325.84,1303.36
8445,4238,422,1,100.48,100.48
8446,4238,81,5,258.29,1291.45
8447,4238,219,4,252.54,1010.16
8448,4239,142,3,148.98,446.94
8449,4239,466,2,415.83,831.66
8450,4240,360,5,350.04,1750.2
8451,4241,265,1,110.08,110.08
8452,4241,487,4,428.03,1712.12
8453,4241,273,3,259.6,778.8
8454,4242,209,5,144.88,724.4
8455,4243,299,5,296.57,1482.85
8456,4243,269,5,18.55,92.75
8457,4243,255,3,458.8,1376.4
8458,4244,489,2,330.42,660.84
8459,4244,229,5,195.86,979.3
8460,4244,208,2,367.19,734.38
8461,4245,374,5,328.74,1643.7
8462,4245,284,4,71.09,284.36
8463,4246,274,4,184.24,736.96
8464,4246,156,4,369.65,1478.6
8465,4247,185,1,196.15,196.15
8466,4247,364,1,292.09,292.09
8467,4248,131,2,151.64,303.28
8468,4249,327,5,287.44,1437.2
8469,4249,223,1,259.82,259.82
8470,4250,297,5,186.22,931.1
8471,4250,213,4,332.9,1331.6
8472,4251,126,3,274.05,822.15
8473,4251,349,4,92.53,370.12
8474,4251,67,5,352.52,1762.6
8475,4252,430,5,14.93,74.65
8476,4252,484,2,200.61,401.22
8477,4252,235,5,153.29,766.45
8478,4253,338,1,204.55,204.55
8479,4253,159,2,333.31,666.62
8480,4253,281,4,120.52,482.08
8481,4254,150,3,175.87,527.61
8482,4254,189,4,482.96,1931.84
8483,4255,385,3,119.59,358.77
8484,4256,439,4,159.3,637.2
8485,4257,454,3,232.86,698.58
8486,4258,278,1,498.25,498.25
8487,4258,363,3,393.35,1180.05
8488,4258,383,5,156.53,782.65
8489,4259,137,3,197.59,592.77
8490,4259,78,3,20.2,60.6
8491,4260,383,5,466.59,2332.95
8492,4260,276,2,91.34,182.68
8493,4260,376,4,348.34,1393.36
8494,4261,40,3,247.9,743.7
8495,4261,378,3,284.0,852.0
8496,4262,8,2,53.35,106.7
8497,4263,188,5,451.6,2258.0
8498,4263,360,4,382.78,1531.12
8499,4264,60,1,16.52,16.52
8500,4264,182,5,296.44,1482.2
8501,4265,105,3,68.3,204.9
8502,4265,390,2,325.93,651.86
8503,4265,195,3,176.31,528.93
8504,4266,300,4,119.51,478.04
8505,4267,234,3,446.27,1338.81
8506,4267,378,3,260.93,782.79
8507,4268,242,5,469.87,2349.35
8508,4269,121,5,385.33,1926.65
8509,4270,495,2,404.29,808.58
8510,4271,241,2,135.1,270.2
8511,4272,390,2,498.29,996.58
8512,4273,446,4,297.48,1189.92
8513,4274,224,3,422.25,1266.75
8514,4274,263,1,339.43,339.43
8515,4275,440,1,119.91,119.91
8516,4276,286,3,56.79,170.37
8517,4276,369,1,188.73,188.73
8518,4277,44,1,112.13,112.13
8519,4277,449,2,169.44,338.88
8520,4278,401,2,148.54,297.08
8521,4278,314,1,85.88,85.88
8522,4279,37,3,197.43,592.29
8523,4280,148,5,25.73,128.65
8524,4280,482,3,314.75,944.25
8525,4280,407,2,426.1,852.2
8526,4281,484,5,447.0,2235.0
8527,4281,431,3,433.08,1299.24
8528,4282,201,3,273.99,821.97
8529,4282,395,5,356.45,1782.25
8530,4283,221,3,9.47,28.41
8531,4284,407,1,369.97,369.97
8532,4284,26,1,88.98,88.98
8533,4285,399,4,88.0,352.0
8534,4285,330,3,161.1,483.3
8535,4286,257,1,178.53,178.53
8536,4286,495,1,400.3,400.3
8537,4286,129,4,449.12,1796.48
8538,4287,500,5,64.5,322.5
8539,4287,464,1,443.24,443.24
8540,4287,355,3,310.36,931.08
8541,4288,105,5,73.78,368.9
8542,4289,183,5,66.91,334.55
8543,4289,470,4,224.59,898.36
8544,4289,46,4,249.5,998.0
8545,4290,370,3,360.58,1081.74
8546,4290,294,5,341.51,1707.55
8547,4290,386,4,87.59,350.36
8548,4291,70,5,316.94,1584.7
8549,4291,360,5,124.04,620.2
8550,4292,220,4,427.47,1709.88
8551,4293,247,4,61.27,245.08
8552,4294,398,2,140.12,280.24
8553,4294,381,4,313.08,1252.32
8554,4295,236,1,481.75,481.75
8555,4295,345,2,72.71,145.42
8556,4296,30,2,383.78,767.56
8557,4297,125,2,277.27,554.54
8558,4297,95,1,442.44,442.44
8559,4298,30,5,265.22,1326.1
8560,4298,5,5,341.89,1709.45
8561,4298,345,2,445.3,890.6
8562,4299,76,4,444.26,1777.04
8563,4300,181,2,487.71,975.42
8564,4301,493,3,489.0,1467.0
8565,4301,493,1,310.45,310.45
8566,4301,366,1,270.5,270.5
8567,4302,26,5,141.25,706.25
8568,4303,459,1,420.81,420.81
8569,4303,468,1,241.77,241.77
8570,4304,211,3,242.77,728.31
8571,4304,385,1,378.15,378.15
8572,4305,55,5,477.24,2386.2
8573,4305,33,3,163.58,490.74
8574,4306,187,5,219.58,1097.9
8575,4306,242,2,70.65,141.3
8576,4307,455,4,61.91,247.64
8577,4307,220,1,147.69,147.69
8578,4308,269,3,141.97,425.91
8579,4308,349,5,53.72,268.6
8580,4308,56,3,457.93,1373.79
8581,4309,4,2,451.22,902.44
8582,4309,474,5,165.11,825.55
8583,4310,46,3,449.58,1348.74
8584,4310,457,2,245.21,490.42
8585,4310,183,1,389.62,389.62
8586,4311,440,1,416.24,416.24
8587,4311,361,3,394.39,1183.17
8588,4311,152,4,371.59,1486.36
8589,4312,254,1,139.56,139.56
8590,4313,318,4,322.88,1291.52
8591,4313,132,2,20.56,41.12
8592,4314,141,4,487.99,1951.96
8593,4315,325,1,305.06,305.06
8594,4316,295,1,251.74,251.74
8595,4317,227,1,330.32,330.32
8596,4317,464,2,225.12,450.24
8597,4318,24,4,255.01,1020.04
8598,4318,490,4,402.27,1609.08
8599,4318,68,4,448.17,1792.68
8600,4319,232,2,62.58,125.16
8601,4319,366,4,91.14,364.56
8602,4319,79,5,292.98,1464.9
8603,4320,176,4,256.24,1024.96
8604,4320,484,3,412.92,1238.76
8605,4320,221,2,173.63,347.26
8606,4321,127,1,488.41,488.41
8607,4321,337,1,69.6,69.6
8608,4321,44,4,22.89,91.56
8609,4322,227,3,80.31,240.93
8610,4322,55,5,146.93,734.65
8611,4323,256,5,348.53,1742.65
8612,4323,335,2,341.69,683.38
8613,4323,380,5,380.4,1902.0
8614,4324,201,4,459.08,1836.32
8615,4325,335,3,265.98,797.94
8616,4326,80,4,437.15,1748.6
8617,4326,53,3,50.21,150.63
8618,4326,237,1,144.53,144.53
8619,4327,312,1,240.2,240.2
8620,4328,384,3,390.17,1170.51
8621,4328,265,5,478.69,2393.45
8622,4328,107,1,363.16,363.16
8623,4329,79,4,130.53,522.12
8624,4329,461,3,193.44,580.32
8625,4329,478,3,148.34,445.02
8626,4330,66,5,61.14,305.7
8627,4331,301,1,473.64,473.64
8628,4331,254,2,39.88,79.76
8629,4332,176,5,431.3,2156.5
8630,4332,64,2,110.08,220.16
8631,4333,293,3,265.61,796.83
8632,4333,149,3,468.54,1405.62
8633,4334,235,3,278.32,834.96
8634,4335,134,2,237.07,474.14
8635,4336,371,4,63.55,254.2
8636,4336,345,1,456.58,456.58
8637,4336,155,2,314.98,629.96
8638,4337,244,2,268.26,536.52
8639,4338,63,5,261.59,1307.95
8640,4338,364,2,363.49,726.98
8641,4338,101,1,393.64,393.64
8642,4339,238,5,28.05,140.25
8643,4339,28,4,495.09,1980.36
8644,4340,366,2,49.75,99.5
8645,4341,445,1,189.93,189.93
8646,4342,215,1,446.5,446.5
8647,4342,347,1,154.03,154.03
8648,4342,265,4,38.86,155.44
8649,4343,378,1,106.92,106.92
8650,4343,197,4,179.57,718.28
8651,4343,400,3,485.58,1456.74
8652,4344,495,5,200.95,1004.75
8653,4344,177,2,276.31,552.62
8654,4344,443,5,256.8,1284.0
8655,4345,255,3,161.45,484.35
8656,4345,430,1,37.52,37.52
8657,4346,487,1,10.79,10.79
8658,4346,288,1,286.86,286.86
8659,4347,132,3,451.7,1355.1
8660,4347,354,4,101.7,406.8
8661,4348,386,1,484.87,484.87
8662,4348,436,1,231.55,231.55
8663,4349,316,5,299.21,1496.05
8664,4349,196,3,186.2,558.6
8665,4349,412,1,151.96,151.96
8666,4350,468,2,170.67,341.34
8667,4350,373,1,260.4,260.4
8668,4351,245,3,321.55,964.65
8669,4351,467,2,247.98,495.96
8670,4351,148,5,86.9,434.5
8671,4352,243,1,304.08,304.08
8672,4353,266,5,100.5,502.5
8673,4353,52,4,494.79,1979.16
8674,4353,110,3,209.27,627.81
8675,4354,353,5,16.61,83.05
8676,4355,204,2,429.52,859.04
8677,4356,188,4,231.58,926.32
8678,4356,442,2,22.65,45.3
8679,4356,86,4,259.97,1039.88
8680,4357,463,4,362.71,1450.84
8681,4357,427,3,433.28,1299.84
8682,4357,161,5,97.37,486.85
8683,4358,59,2,456.3,912.6
8684,4358,56,5,317.79,1588.95
8685,4359,480,5,126.18,630.9
8686,4359,234,4,342.43,1369.72
8687,4359,155,1,93.17,93.17
8688,4360,146,1,35.22,35.22
8689,4360,268,2,498.59,997.18
8690,4361,101,1,36.77,36.77
8691,4361,422,5,38.51,192.55
8692,4361,161,3,134.03,402.09
8693,4362,312,4,487.15,1948.6
8694,4362,380,2,472.49,944.98
8695,4363,191,5,180.22,901.1
8696,4364,197,2,435.21,870.42
8697,4364,66,1,313.67,313.67
8698,4365,409,1,447.23,447.23
8699,4366,181,4,240.06,960.24
8700,4366,81,1,90.04,90.04
8701,4366,480,3,91.29,273.87
8702,4367,13,3,322.7,968.1
8703,4367,120,4,199.0,796.0
8704,4368,446,4,93.59,374.36
8705,4368,159,5,255.54,1277.7
8706,4369,116,5,143.5,717.5
8707,4369,239,2,367.32,734.64
8708,4369,345,5,469.72,2348.6
8709,4370,266,2,58.41,116.82
8710,4371,448,4,170.81,683.24
8711,4371,130,1,226.48,226.48
8712,4371,473,3,233.78,701.34
8713,4372,93,2,250.98,501.96
8714,4372,273,1,96.9,96.9
8715,4372,434,1,91.97,91.97
8716,4373,260,5,425.35,2126.75
8717,4374,344,5,47.47,237.35
8718,4374,219,3,251.23,753.69
8719,4374,338,2,275.8,551.6
8720,4375,415,5,28.57,142.85
8721,4375,353,1,256.15,256.15
8722,4376,417,3,166.02,498.06
8723,4377,360,5,483.73,2418.65
8724,4377,464,2,247.16,494.32
8725,4378,155,2,431.42,862.84
8726,4378,69,4,240.39,961.56
8727,4378,404,4,456.32,1825.28
8728,4379,92,5,99.01,495.05
8729,4380,235,3,427.84,1283.52
8730,4381,402,5,337.15,1685.75
8731,4381,266,1,468.97,468.97
8732,4382,497,1,433.34,433.34
8733,4382,135,4,78.11,312.44
8734,4382,389,5,34.93,174.65
8735,4383,116,2,411.4,822.8
8736,4384,323,3,402.15,1206.45
8737,4385,260,4,327.82,1311.28
8738,4386,470,4,18.24,72.96
8739,4386,445,5,51.54,257.7
8740,4386,283,4,139.37,557.48
8741,4387,403,4,261.0,1044.0
8742,4388,301,4,275.09,1100.36
8743,4389,173,2,462.2,924.4
8744,4390,282,4,91.18,364.72
8745,4391,399,4,91.23,364.92
8746,4391,366,5,395.08,1975.4
8747,4392,108,4,273.43,1093.72
8748,4392,149,1,312.62,312.62
8749,4392,262,1,493.1,493.1
8750,4393,97,3,482.88,1448.64
8751,4393,469,5,95.08,475.4
8752,4393,16,3,312.75,938.25
8753,4394,134,4,355.08,1420.32
8754,4395,468,1,178.1,178.1
8755,4395,98,3,238.71,716.13
8756,4395,480,4,52.27,209.08
8757,4396,38,3,149.96,449.88
8758,4397,485,4,137.03,548.12
8759,4397,200,5,493.61,2468.05
8760,4397,311,3,407.97,1223.91
8761,4398,86,3,149.34,448.02
8762,4398,339,4,282.75,1131.0
8763,4399,194,1,189.31,189.31
8764,4399,348,2,304.76,609.52
8765,4399,262,4,115.38,461.52
8766,4400,439,4,22.49,89.96
8767,4400,335,4,438.75,1755.0
8768,4400,255,2,68.35,136.7
8769,4401,444,2,245.13,490.26
8770,4401,461,4,143.38,573.52
8771,4402,309,1,333.64,333.64
8772,4402,448,1,147.58,147.58
8773,4403,71,3,234.26,702.78
8774,4403,108,4,274.03,1096.12
8775,4404,102,4,412.55,1650.2
8776,4404,249,2,362.88,725.76
8777,4405,223,1,393.13,393.13
8778,4405,432,5,278.34,1391.7
8779,4405,148,3,399.02,1197.06
8780,4406,403,4,427.52,1710.08
8781,4407,433,5,8.44,42.2
8782,4408,351,4,453.34,1813.36
8783,4408,418,4,271.57,1086.28
8784,4408,251,3,344.88,1034.64
8785,4409,214,2,478.84,957.68
8786,4409,192,5,265.25,1326.25
8787,4409,188,1,194.35,194.35
8788,4410,412,2,342.58,685.16
8789,4411,178,4,391.97,1567.88
8790,4411,133,5,44.64,223.2
8791,4412,210,3,171.1,513.3
8792,4412,288,3,487.17,1461.51
8793,4413,443,2,365.97,731.94
8794,4413,244,3,171.66,514.98
8795,4414,394,4,123.09,492.36
8796,4415,353,3,499.88,1499.64
8797,4416,41,4,135.37,541.48
8798,4416,466,4,189.15,756.6
8799,4416,126,2,155.43,310.86
8800,4417,161,4,465.57,1862.28
8801,4417,142,2,294.32,588.64
8802,4418,449,2,365.2,730.4
8803,4418,125,3,373.74,1121.22
8804,4419,420,2,149.79,299.58
8805,4420,292,1,133.63,133.63
8806,4420,308,3,76.64,229.92
8807,4420,329,3,446.33,1338.99
8808,4421,130,1,36.18,36.18
8809,4421,126,1,405.01,405.01
8810,4422,455,1,354.75,354.75
8811,4423,15,3,74.21,222.63
8812,4424,428,3,449.13,1347.39
8813,4425,21,5,250.45,1252.25
8814,4425,129,5,347.34,1736.7
8815,4425,381,2,267.15,534.3
8816,4426,351,5,227.31,1136.55
8817,4427,215,3,352.62,1057.86
8818,4427,257,1,193.95,193.95
8819,4428,343,3,172.95,518.85
8820,4428,10,3,46.92,140.76
8821,4429,449,5,107.04,535.2
8822,4429,51,1,124.5,124.5
8823,4429,260,4,96.26,385.04
8824,4430,479,4,493.71,1974.84
8825,4430,409,5,198.78,993.9
8826,4431,188,1,379.14,379.14
8827,4431,88,2,71.08,142.16
8828,4432,146,2,245.6,491.2
8829,4432,409,4,130.77,523.08
8830,4432,130,5,228.42,1142.1
8831,4433,85,2,312.2,624.4
8832,4434,257,3,292.15,876.45
8833,4435,485,1,206.48,206.48
8834,4435,55,3,226.73,680.19
8835,4435,88,3,323.94,971.82
8836,4436,22,3,363.59,1090.77
8837,4436,124,2,218.82,437.64
8838,4437,314,3,499.12,1497.36
8839,4438,357,3,9.77,29.31
8840,4438,432,3,361.98,1085.94
8841,4438,1,1,231.2,231.2
8842,4439,303,3,280.57,841.71
8843,4439,8,3,424.99,1274.97
8844,4440,345,5,174.42,872.1
8845,4440,35,4,248.28,993.12
8846,4441,312,5,87.39,436.95
8847,4442,488,5,56.84,284.2
8848,4442,309,2,396.66,793.32
8849,4442,105,5,293.0,1465.0
8850,4443,398,1,108.44,108.44
8851,4444,23,5,332.41,1662.05
8852,4444,218,1,402.64,402.64
8853,4444,236,4,440.49,1761.96
8854,4445,454,2,160.03,320.06
8855,4445,140,4,67.66,270.64
8856,4446,414,4,402.88,1611.52
8857,4446,118,1,365.38,365.38
8858,4446,152,5,155.9,779.5
8859,4447,400,3,326.34,979.02
8860,4447,26,3,251.46,754.38
8861,4448,371,4,254.4,1017.6
8862,4448,257,2,460.39,920.78
8863,4448,289,4,423.18,1692.72
8864,4449,263,5,418.68,2093.4
8865,4449,457,2,140.84,281.68
8866,4449,284,4,230.69,922.76
8867,4450,426,2,188.43,376.86
8868,4451,223,4,5.5,22.0
8869,4451,483,4,473.66,1894.64
8870,4452,177,1,195.55,195.55
8871,4453,213,3,66.84,200.52
8872,4454,328,1,261.58,261.58
8873,4454,20,2,431.89,863.78
8874,4455,96,1,341.89,341.89
8875,4455,242,1,10.9,10.9
8876,4455,216,5,434.87,2174.35
8877,4456,103,4,22.97,91.88
8878,4456,460,1,353.26,353.26
8879,4456,329,2,63.07,126.14
8880,4457,451,1,171.4,171.4
8881,4457,357,5,260.94,1304.7
8882,4458,348,3,493.97,1481.91
8883,4458,89,3,374.42,1123.26
8884,4459,473,1,258.97,258.97
8885,4459,359,3,268.87,806.61
8886,4459,289,5,369.8,1849.0
8887,4460,475,3,311.86,935.58
8888,4460,345,4,120.7,482.8
8889,4461,170,5,244.21,1221.05
8890,4462,117,5,331.34,1656.7
8891,4462,174,2,485.86,971.72
8892,4463,144,1,388.05,388.05
8893,4464,195,2,361.37,722.74
8894,4464,489,1,421.76,421.76
8895,4465,124,1,434.2,434.2
8896,4465,479,5,92.96,464.8
8897,4466,6,2,60.14,120.28
8898,4466,427,2,326.26,652.52
8899,4467,211,4,290.18,1160.72
8900,4468,8,2,64.0,128.0
8901,4468,131,5,250.79,1253.95
8902,4469,415,4,378.98,1515.92
8903,4469,172,5,260.0,1300.0
8904,4470,65,5,47.48,237.4
8905,4471,302,2,207.63,415.26
8906,4472,159,1,140.01,140.01
8907,4472,272,5,17.22,86.1
8908,4472,188,3,127.4,382.2
8909,4473,388,1,20.35,20.35
8910,4474,97,1,6.27,6.27
8911,4475,169,5,412.04,2060.2
8912,4475,73,1,62.52,62.52
8913,4476,420,4,443.48,1773.92
8914,4476,450,1,193.21,193.21
8915,4476,289,4,386.74,1546.96
8916,4477,421,2,412.48,824.96
8917,4477,297,4,41.0,164.0
8918,4478,364,4,210.47,841.88
8919,4478,279,1,77.95,77.95
8920,4479,479,2,424.37,848.74
8921,4479,492,3,279.89,839.67
8922,4480,404,3,11.13,33.39
8923,4480,439,1,203.49,203.49
8924,4480,460,2,146.04,292.08
8925,4481,397,4,22.49,89.96
8926,4482,443,3,99.41,298.23
8927,4482,458,3,9.76,29.28
8928,4482,77,4,366.84,1467.36
8929,4483,177,4,87.14,348.56
8930,4484,476,3,219.22,657.66
8931,4484,444,4,350.57,1402.28
