transaction_id,customer_id,transaction_date,payment_method
4657,188,2025-04-11,UPI
4658,441,2025-09-13,Cash
4659,919,2025-04-29,Cash
4660,108,2025-04-10,Credit Card
4661,857,2025-08-23,UPI
4662,114,2025-12-22,Credit Card
4663,185,2025-07-15,UPI
4664,57,2025-04-09,Debit Card
4665,618,2025-03-05,Cash
4666,616,2025-05-24,Debit Card
4667,726,2025-06-11,Net Banking
4668,112,2025-10-21,Net Banking
4669,172,2025-10-12,Cash
4670,880,2025-06-29,Debit Card
4671,678,2025-01-31,Debit Card
4672,968,2025-04-16,UPI
4673,110,2024-12-30,Debit Card
4674,356,2025-04-06,Net Banking
4675,304,2024-12-26,Cash
4676,592,2025-04-29,Credit Card
4677,441,2025-10-07,Debit Card
4678,373,2025-02-17,Debit Card
4679,668,2025-01-20,Credit Card
4680,165,2025-01-26,Cash
4681,105,2025-08-04,Net Banking
4682,736,2025-03-19,UPI
4683,844,2025-11-05,UPI
4684,658,2025-07-16,Debit Card
4685,971,2025-10-14,Net Banking
4686,439,2025-05-19,Net Banking
4687,251,2025-04-06,UPI
4688,599,2025-08-17,Debit Card
4689,685,2025-04-25,Debit Card
4690,511,2025-03-10,Credit Card
4691,144,2025-01-23,Debit Card
4692,511,2025-02-12,Net Banking
4693,682,2025-07-23,Credit Card
4694,5,2025-12-07,Debit Card
4695,147,2025-03-14,UPI
4696,593,2025-07-16,Cash
4697,849,2025-08-05,Credit Card
4698,35,2025-05-28,Net Banking
4699,304,2025-06-19,Debit Card
4700,922,2025-11-18,UPI
4701,673,2025-03-18,UPI
4702,938,2025-03-29,Debit Card
4703,533,2024-12-28,Cash
4704,31,2025-05-29,Credit Card
4705,338,2025-02-21,Debit Card
4706,293,2025-05-30,UPI
4707,637,2025-03-14,Debit Card
4708,784,2025-01-07,Net Banking
4709,343,2025-11-26,Net Banking
4710,439,2025-08-05,Credit Card
4711,761,2025-02-01,Credit Card
4712,244,2025-07-16,Debit Card
4713,891,2025-02-04,Cash
4714,568,2025-10-25,Debit Card
4715,722,2025-03-22,Debit Card
4716,232,2025-09-28,Net Banking
4717,721,2025-07-07,Net Banking
4718,776,2025-11-02,UPI
4719,800,2025-08-28,Credit Card
4720,444,2025-08-09,Credit Card
4721,145,2025-12-21,Cash
4722,890,2025-11-06,Credit Card
4723,137,2025-08-03,Credit Card
4724,217,2025-03-04,Cash
4725,623,2025-09-04,Credit Card
4726,367,2025-11-29,Credit Card
4727,793,2025-05-30,Cash
4728,566,2025-02-19,Cash
4729,80,2025-03-09,Cash
4730,27,2025-01-14,Credit Card
4731,172,2025-10-30,Credit Card
4732,213,2025-07-09,Net Banking
4733,698,2025-01-20,Cash
4734,230,2025-09-03,Cash
4735,252,2025-11-06,Debit Card
4736,413,2025-02-15,Net Banking
4737,793,2025-03-09,Credit Card
4738,24,2025-01-31,Cash
4739,790,2025-04-04,Net Banking
4740,777,2025-01-13,Cash
4741,679,2025-02-15,Cash
4742,681,2025-12-24,Debit Card
4743,502,2025-04-16,UPI
4744,573,2025-01-19,Debit Card
4745,797,2025-02-14,Net Banking
4746,832,2025-04-05,Cash
4747,144,2025-06-25,UPI
4748,957,2025-08-25,Debit Card
4749,447,2025-01-31,Debit Card
4750,520,2025-03-22,UPI
4751,395,2025-03-11,Cash
4752,521,2025-12-19,Net Banking
4753,549,2025-01-20,Cash
4754,492,2025-05-28,UPI
4755,453,2025-06-30,UPI
4756,434,2025-11-11,Cash
4757,558,2025-07-27,Credit Card
4758,458,2025-10-15,Net Banking
4759,635,2025-10-26,Cash
4760,628,2025-01-19,Net Banking
4761,563,2025-07-17,Net Banking
4762,122,2025-03-13,UPI
4763,736,2025-02-14,Net Banking
4764,748,2025-11-02,Credit Card
4765,637,2025-05-04,Debit Card
4766,607,2025-10-11,UPI
4767,565,2025-01-24,Debit Card
4768,138,2025-10-04,Debit Card
4769,457,2025-09-05,Net Banking
4770,55,2025-10-05,UPI
4771,398,2025-12-09,Credit Card
4772,378,2025-11-08,Credit Card
4773,906,2025-12-16,Net Banking
4774,187,2025-10-09,Net Banking
4775,910,2025-02-17,Net Banking
4776,692,2025-05-07,Net Banking
4777,203,2025-08-03,Debit Card
4778,687,2025-11-04,Net Banking
4779,918,2025-08-24,Credit Card
4780,637,2025-12-20,Cash
4781,991,2025-03-31,UPI
4782,459,2025-09-23,Cash
4783,924,2025-06-24,Credit Card
4784,269,2025-11-11,Credit Card
4785,23,2025-08-14,Net Banking
4786,256,2025-06-19,Debit Card
4787,921,2025-10-14,Net Banking
4788,741,2025-06-28,UPI
4789,664,2025-07-22,Net Banking
4790,125,2025-01-24,Cash
4791,790,2025-06-15,Credit Card
4792,99,2025-05-12,Credit Card
4793,578,2025-05-27,Cash
4794,305,2025-12-05,Net Banking
4795,533,2025-03-23,Net Banking
4796,285,2025-09-01,Debit Card
4797,459,2025-11-16,Net Banking
4798,804,2025-09-26,Net Banking
4799,100,2025-11-15,UPI
4800,171,2025-09-20,UPI
4801,698,2025-11-03,UPI
4802,427,2025-04-18,UPI
4803,858,2025-03-05,Credit Card
4804,680,2025-11-28,UPI
4805,491,2025-02-07,UPI
4806,536,2025-12-09,Net Banking
4807,690,2025-06-11,Cash
4808,627,2025-11-27,Net Banking
4809,383,2025-12-12,Net Banking
4810,810,2025-07-23,Debit Card
4811,780,2025-11-21,Credit Card
4812,660,2024-12-29,Debit Card
4813,277,2025-11-10,Credit Card
4814,20,2025-09-22,UPI
4815,787,2025-07-21,Debit Card
4816,610,2025-06-09,Cash
4817,800,2025-10-22,Credit Card
4818,226,2025-07-20,Credit Card
4819,558,2025-04-26,Credit Card
4820,291,2025-03-11,UPI
4821,252,2025-05-05,Credit Card
4822,37,2025-03-17,Debit Card
4823,986,2025-06-13,Debit Card
4824,632,2025-05-26,Net Banking
4825,86,2025-10-16,Cash
4826,529,2025-07-23,Cash
4827,460,2025-05-22,Net Banking
4828,576,2025-12-14,Cash
4829,751,2025-03-09,UPI
4830,486,2025-10-21,Debit Card
4831,183,2024-12-29,Credit Card
4832,398,2025-07-28,Cash
4833,368,2025-05-26,Cash
4834,240,2025-05-29,Debit Card
4835,586,2025-05-20,Net Banking
4836,416,2025-12-14,UPI
4837,516,2025-02-15,Debit Card
4838,885,2025-03-31,Debit Card
4839,47,2025-03-29,Cash
4840,744,2025-09-20,Net Banking
4841,521,2025-02-16,Cash
4842,462,2025-08-29,Credit Card
4843,933,2025-10-11,Credit Card
4844,760,2025-10-06,Cash
4845,121,2025-07-29,Net Banking
4846,521,2025-06-10,Debit Card
4847,300,2025-10-28,Net Banking
4848,348,2024-12-27,Debit Card
4849,560,2025-06-28,Cash
4850,710,2025-05-11,Cash
4851,421,2024-12-29,Credit Card
4852,616,2025-09-12,Net Banking
4853,858,2025-05-12,UPI
4854,408,2024-12-29,Cash
4855,268,2025-10-10,Cash
4856,664,2025-10-08,Net Banking
4857,717,2025-11-01,Credit Card
4858,816,2025-04-13,Debit Card
4859,837,2025-01-21,Cash
4860,480,2025-11-03,Credit Card
4861,200,2025-10-02,UPI
4862,306,2025-11-18,Credit Card
4863,236,2025-05-20,UPI
4864,964,2025-10-18,Credit Card
4865,314,2025-10-01,Credit Card
4866,661,2025-11-20,Net Banking
4867,676,2025-12-03,Debit Card
4868,458,2025-11-18,Net Banking
4869,536,2025-12-10,Debit Card
4870,827,2024-12-28,Cash
4871,908,2025-01-22,Credit Card
4872,781,2025-03-13,Debit Card
4873,221,2025-04-18,Cash
4874,703,2025-07-11,UPI
4875,44,2025-02-21,Cash
4876,53,2025-07-31,UPI
4877,744,2025-01-27,Cash
4878,265,2025-10-20,Debit Card
4879,33,2025-08-17,Credit Card
4880,870,2025-06-10,UPI
4881,791,2025-08-13,Debit Card
4882,697,2025-04-16,Cash
4883,258,2025-08-10,Cash
4884,642,2025-03-04,UPI
4885,387,2025-10-15,Net Banking
4886,827,2025-10-17,Net Banking
4887,145,2025-03-08,Cash
4888,705,2025-03-10,UPI
4889,478,2025-11-20,Debit Card
4890,851,2025-03-01,Cash
4891,272,2025-01-07,Debit Card
4892,960,2025-01-19,Cash
4893,576,2025-02-13,Debit Card
4894,690,2025-07-08,UPI
4895,784,2025-03-14,UPI
4896,516,2025-03-20,UPI
4897,848,2025-11-07,Credit Card
4898,602,2024-12-31,UPI
4899,255,2025-08-16,Cash
4900,536,2025-08-10,Credit Card
4901,81,2025-07-09,Credit Card
4902,854,2025-05-06,Cash
4903,995,2025-07-25,Credit Card
4904,662,2025-01-04,Credit Card
4905,860,2025-08-21,Credit Card
4906,493,2025-08-24,UPI
4907,98,2025-02-14,Credit Card
4908,196,2025-10-09,Credit Card
4909,363,2025-12-19,Credit Card
4910,779,2025-02-11,UPI
4911,375,2025-11-07,UPI
4912,110,2025-03-07,Credit Card
4913,653,2025-10-30,Credit Card
4914,630,2025-12-04,Cash
4915,917,2025-07-04,Net Banking
4916,195,2025-06-20,Cash
4917,767,2025-04-07,Cash
4918,24,2025-10-02,Net Banking
4919,979,2025-12-14,UPI
4920,843,2025-05-07,UPI
4921,949,2025-12-08,UPI
4922,8,2025-01-26,Net Banking
4923,654,2025-08-06,UPI
4924,412,2025-08-29,UPI
4925,949,2025-02-08,Credit Card
4926,514,2025-07-08,Debit Card
4927,396,2025-03-06,UPI
4928,779,2025-01-24,Debit Card
4929,11,2025-08-31,Cash
4930,525,2025-02-08,UPI
4931,268,2025-09-22,Debit Card
4932,316,2025-04-04,Cash
4933,625,2025-03-01,Cash
4934,686,2025-11-29,Credit Card
4935,303,2025-03-04,Net Banking
4936,176,2025-03-06,Cash
4937,862,2025-06-03,Debit Card
4938,44,2025-02-27,Debit Card
4939,921,2025-12-18,Debit Card
4940,99,2025-03-03,Debit Card
4941,477,2025-01-28,UPI
4942,309,2025-11-04,Cash
4943,747,2025-01-12,Credit Card
4944,280,2025-09-07,Credit Card
4945,867,2025-11-19,Debit Card
4946,531,2025-08-15,Credit Card
4947,458,2025-05-17,Debit Card
4948,363,2025-07-13,Debit Card
4949,691,2025-08-11,Net Banking
4950,831,2025-04-18,Credit Card
4951,650,2025-08-17,Debit Card
4952,115,2025-03-03,UPI
4953,841,2025-04-08,Debit Card
4954,860,2025-04-24,Debit Card
4955,548,2025-07-10,Net Banking
4956,836,2025-01-30,Debit Card
4957,361,2025-12-17,Net Banking
4958,765,2025-01-27,UPI
4959,613,2025-03-21,Debit Card
4960,908,2025-03-29,Debit Card
4961,512,2025-07-13,Cash
4962,345,2025-03-14,Net Banking
4963,327,2025-08-03,Credit Card
4964,139,2025-01-23,Net Banking
4965,501,2025-02-17,Credit Card
4966,587,2025-03-28,UPI
4967,720,2025-01-26,Cash
4968,69,2025-09-08,Debit Card
4969,420,2025-10-23,Cash
4970,45,2025-08-20,Cash
4971,628,2025-07-23,Cash
4972,88,2025-07-12,Credit Card
4973,941,2025-02-03,Cash
4974,221,2025-07-05,Debit Card
4975,485,2025-09-19,UPI
4976,203,2025-04-04,Debit Card
4977,767,2025-02-14,Debit Card
4978,195,2025-08-07,UPI
4979,604,2024-12-29,Credit Card
4980,629,2025-10-14,Net Banking
4981,444,2025-06-15,Cash
4982,68,2025-06-30,Cash
4983,843,2025-05-01,Cash
4984,808,2025-05-05,UPI
4985,320,2025-07-24,Credit Card
4986,389,2025-09-24,UPI
4987,449,2025-06-24,Cash
4988,129,2025-06-07,Cash
4989,220,2025-09-07,UPI
4990,777,2025-07-19,Debit Card
4991,862,2025-10-24,UPI
4992,513,2025-03-26,Debit Card
4993,152,2025-09-12,Debit Card
4994,994,2025-09-14,Net Banking
4995,232,2025-08-28,Credit Card
4996,166,2025-04-17,Net Banking
4997,138,2025-01-05,Net Banking
4998,831,2025-06-19,Cash
4999,548,2025-02-24,Net Banking
5000,752,2025-05-03,UPI
5001,948,2025-03-22,UPI
5002,921,2025-06-18,Cash
5003,255,2025-05-23,Cash
5004,561,2025-12-16,Credit Card
5005,77,2025-06-20,Credit Card
5006,2,2025-03-21,UPI
5007,753,2025-11-11,Debit Card
5008,623,2025-05-05,UPI
5009,403,2025-04-12,Net Banking
5010,284,2025-01-07,Credit Card
5011,441,2025-09-07,Credit Card
5012,951,2025-07-06,Cash
5013,621,2025-08-30,Credit Card
5014,252,2025-08-24,Debit Card
5015,352,2025-06-10,Debit Card
5016,995,2025-02-25,Cash
5017,167,2025-05-02,Cash
5018,87,2025-06-29,Cash
5019,426,2025-11-24,Net Banking
5020,809,2025-09-05,Debit Card
5021,687,2025-08-05,Net Banking
5022,346,2025-08-21,Cash
5023,997,2025-10-25,Net Banking
5024,458,2024-12-28,Cash
5025,900,2025-05-02,Cash
5026,862,2025-10-03,UPI
5027,121,2025-08-01,UPI
5028,735,2025-09-09,Debit Card
5029,749,2025-12-19,Debit Card
5030,98,2025-10-28,Credit Card
5031,857,2025-05-04,Debit Card
5032,780,2025-07-02,Debit Card
5033,426,2025-04-12,Cash
5034,749,2025-05-27,Credit Card
5035,255,2025-11-03,Net Banking
5036,8,2025-01-21,Debit Card
5037,685,2025-08-22,Credit Card
5038,821,2025-07-25,Cash
5039,163,2025-01-12,Credit Card
5040,825,2025-04-23,UPI
5041,468,2025-04-21,UPI
5042,77,2025-03-19,Debit Card
5043,563,2025-03-03,Cash
5044,161,2025-06-22,Net Banking
5045,599,2025-09-27,Debit Card
5046,567,2025-07-16,Credit Card
5047,205,2025-12-05,UPI
5048,484,2025-10-05,Net Banking
5049,841,2025-12-15,UPI
5050,211,2025-04-25,Debit Card
5051,786,2025-09-10,Debit Card
5052,803,2025-06-06,Credit Card
5053,785,2025-03-16,Debit Card
5054,202,2025-03-19,UPI
5055,950,2025-06-18,Cash
5056,545,2025-10-04,Net Banking
5057,725,2025-09-20,Debit Card
5058,533,2025-09-14,Credit Card
5059,726,2025-06-07,Cash
5060,171,2025-08-27,Debit Card
5061,209,2025-02-01,Net Banking
5062,934,2025-08-11,Net Banking
5063,492,2025-01-13,Cash
5064,665,2025-08-31,Debit Card
5065,28,2025-05-20,Credit Card
5066,354,2025-07-21,Net Banking
5067,450,2025-08-31,UPI
5068,159,2025-05-12,UPI
5069,73,2025-04-28,Credit Card
5070,124,2025-03-08,Debit Card
5071,647,2025-09-23,UPI
5072,240,2025-08-03,Cash
5073,947,2025-02-21,Cash
5074,157,2025-12-17,Debit Card
5075,190,2025-09-06,Cash
5076,168,2025-11-05,Credit Card
5077,730,2025-03-13,Net Banking
5078,853,2024-12-26,Net Banking
5079,733,2025-08-17,UPI
5080,153,2025-10-19,Credit Card
5081,238,2025-06-19,Cash
5082,200,2025-02-25,Credit Card
5083,648,2025-03-04,Net Banking
5084,928,2025-07-23,Debit Card
5085,921,2025-01-05,Net Banking
5086,223,2025-03-27,Net Banking
5087,150,2025-03-28,Debit Card
5088,580,2025-12-14,Net Banking
5089,935,2025-04-01,Cash
5090,340,2025-01-21,UPI
5091,951,2025-11-21,Cash
5092,931,2025-08-19,Credit Card
5093,782,2025-03-09,Credit Card
5094,560,2025-06-27,Net Banking
5095,612,2025-11-24,Credit Card
5096,856,2025-08-15,Credit Card
5097,550,2025-09-16,Net Banking
5098,687,2025-11-10,Net Banking
5099,670,2025-03-15,Cash
5100,546,2025-02-03,Debit Card
5101,395,2025-01-22,Cash
5102,698,2025-01-30,Credit Card
5103,160,2025-11-30,Credit Card
5104,861,2024-12-28,Net Banking
5105,847,2024-12-29,Credit Card
5106,182,2025-02-14,Credit Card
5107,668,2025-04-11,Credit Card
5108,594,2025-06-13,Net Banking
5109,766,2025-07-28,UPI
5110,36,2025-09-05,UPI
5111,971,2025-12-10,UPI
5112,943,2025-12-25,UPI
5113,143,2025-07-02,Cash
5114,911,2025-11-03,Debit Card
5115,744,2025-01-02,Credit Card
5116,159,2025-01-26,Net Banking
5117,96,2025-01-13,Debit Card
5118,205,2025-12-15,Cash
5119,80,2025-07-11,Debit Card
5120,13,2025-05-28,Debit Card
5121,757,2025-05-12,Cash
5122,125,2025-07-29,UPI
5123,585,2025-08-25,Debit Card
5124,273,2025-02-11,Net Banking
5125,511,2025-03-25,UPI
5126,761,2025-01-26,Cash
5127,94,2025-02-20,Net Banking
5128,661,2025-11-28,Debit Card
5129,710,2025-10-26,Debit Card
5130,503,2025-09-10,Net Banking
5131,123,2025-05-29,Cash
5132,572,2024-12-27,Cash
5133,257,2025-04-19,Credit Card
5134,78,2025-04-26,Debit Card
5135,392,2025-09-12,Debit Card
5136,308,2025-11-10,Debit Card
5137,43,2025-01-01,Cash
5138,719,2025-09-16,Cash
5139,376,2025-02-17,Credit Card
5140,156,2025-06-18,Credit Card
5141,742,2025-07-13,UPI
5142,541,2025-06-02,Credit Card
5143,424,2025-06-12,Debit Card
5144,918,2025-02-02,Cash
5145,427,2025-01-08,Net Banking
5146,271,2025-02-23,Credit Card
5147,928,2024-12-30,UPI
5148,5,2025-03-22,Debit Card
5149,708,2025-04-28,Debit Card
5150,414,2025-05-10,Credit Card
5151,499,2024-12-29,Net Banking
5152,506,2025-01-22,Debit Card
5153,730,2025-03-05,Debit Card
5154,631,2025-01-31,Debit Card
5155,440,2025-04-27,Debit Card
5156,292,2025-06-08,UPI
5157,190,2024-12-30,Credit Card
5158,441,2025-10-12,Net Banking
5159,53,2025-12-21,UPI
5160,2,2025-10-06,Net Banking
5161,690,2025-12-22,Debit Card
5162,224,2025-08-25,Net Banking
5163,383,2025-05-19,Debit Card
5164,482,2025-03-22,Cash
5165,988,2025-08-11,Net Banking
5166,335,2025-08-20,Debit Card
5167,663,2025-11-09,Credit Card
5168,860,2025-09-01,Credit Card
5169,719,2025-08-19,Debit Card
5170,420,2025-11-12,Debit Card
5171,964,2025-03-02,Cash
5172,913,2025-06-30,Credit Card
5173,70,2025-02-17,Debit Card
5174,285,2025-02-05,Credit Card
5175,658,2025-06-17,Cash
5176,586,2025-05-06,Debit Card
5177,513,2025-03-31,Debit Card
5178,241,2025-04-11,Net Banking
5179,441,2025-06-28,Debit Card
5180,663,2025-02-15,UPI
5181,514,2025-03-21,UPI
5182,626,2025-08-25,Debit Card
5183,500,2025-08-09,Cash
5184,560,2025-11-05,Debit Card
5185,49,2025-05-02,Credit Card
5186,757,2025-10-18,Credit Card
5187,168,2025-09-09,UPI
5188,225,2025-05-15,UPI
5189,563,2025-01-04,Debit Card
5190,235,2025-09-20,Debit Card
5191,139,2025-01-31,Cash
5192,859,2025-12-18,Credit Card
5193,110,2025-06-22,Credit Card
5194,311,2025-06-11,Credit Card
5195,315,2025-11-15,Debit Card
5196,611,2025-11-11,Net Banking
5197,860,2025-11-29,UPI
5198,530,2025-10-22,Debit Card
5199,642,2025-10-29,Cash
5200,486,2025-01-01,Cash
5201,109,2025-11-02,Cash
5202,391,2025-07-31,Net Banking
5203,328,2025-06-03,UPI
5204,17,2025-06-03,Credit Card
5205,939,2025-10-31,UPI
5206,403,2025-10-06,Net Banking
5207,241,2025-09-08,Cash
5208,956,2025-08-06,Net Banking
5209,194,2025-02-04,Net Banking
5210,985,2025-06-08,Debit Card
5211,900,2025-08-27,Cash
5212,138,2025-01-29,UPI
5213,756,2025-01-08,Cash
5214,208,2025-11-09,Debit Card
5215,882,2024-12-31,UPI
5216,443,2025-03-16,Debit Card
5217,63,2025-02-27,Cash
5218,716,2025-12-05,Debit Card
5219,947,2025-04-15,Credit Card
5220,46,2025-03-05,Credit Card
5221,42,2025-10-30,Net Banking
5222,253,2025-03-10,Net Banking
5223,25,2024-12-30,Credit Card
5224,712,2025-03-15,UPI
5225,212,2025-04-28,Debit Card
5226,287,2025-02-17,Credit Card
5227,349,2025-01-09,Net Banking
5228,296,2025-09-15,Credit Card
5229,627,2025-07-24,Net Banking
5230,505,2025-09-25,Net Banking
5231,478,2025-03-18,UPI
5232,838,2025-01-08,Debit Card
5233,702,2025-03-27,Debit Card
5234,585,2025-11-06,Cash
5235,379,2025-07-25,Debit Card
5236,677,2025-11-26,Cash
5237,272,2025-09-24,Cash
5238,620,2025-09-27,UPI
5239,725,2025-03-05,Cash
5240,562,2025-11-20,UPI
5241,467,2025-09-23,UPI
5242,648,2025-09-19,Debit Card
5243,504,2025-07-06,Net Banking
5244,245,2024-12-30,Credit Card
5245,901,2025-11-22,UPI
5246,282,2025-06-08,Net Banking
5247,833,2025-10-23,Debit Card
5248,720,2025-01-07,Credit Card
5249,602,2025-05-28,Credit Card
5250,621,2025-07-02,UPI
5251,736,2025-11-06,Credit Card
5252,467,2025-04-30,Cash
5253,112,2025-01-05,Cash
5254,134,2025-10-24,Cash
5255,359,2025-11-21,Net Banking
5256,829,2025-05-01,Cash
5257,883,2025-11-03,Cash
5258,249,2025-12-20,UPI
5259,683,2025-10-15,Net Banking
5260,849,2025-09-12,UPI
5261,78,2025-08-29,Cash
5262,738,2025-01-20,Cash
5263,437,2025-09-01,UPI
5264,303,2024-12-26,Debit Card
5265,538,2025-04-21,UPI
5266,234,2025-07-11,Net Banking
5267,664,2025-07-30,Credit Card
5268,338,2025-10-05,Cash
5269,636,2025-04-09,UPI
5270,483,2025-03-06,Debit Card
5271,339,2025-03-25,Net Banking
5272,639,2025-09-20,UPI
5273,266,2025-12-04,Debit Card
5274,528,2025-10-07,Credit Card
5275,437,2025-05-17,Net Banking
5276,225,2025-04-01,Credit Card
5277,1000,2025-05-30,Debit Card
5278,585,2025-03-03,Debit Card
5279,705,2025-01-12,UPI
5280,925,2025-12-21,Net Banking
5281,906,2025-07-13,Credit Card
5282,363,2025-09-18,Credit Card
5283,121,2025-03-07,Cash
5284,683,2025-02-23,Credit Card
5285,792,2025-07-05,Net Banking
5286,195,2025-09-12,UPI
5287,91,2025-03-29,Net Banking
5288,866,2025-01-28,Debit Card
5289,779,2025-12-16,Net Banking
5290,926,2025-09-28,Debit Card
5291,269,2025-12-15,UPI
5292,468,2025-06-29,Cash
5293,859,2025-11-25,Cash
5294,880,2025-08-01,Debit Card
5295,135,2024-12-29,Net Banking
5296,471,2025-10-10,UPI
5297,892,2025-09-29,Cash
5298,303,2025-09-03,Cash
5299,400,2025-12-24,Debit Card
5300,887,2025-11-11,UPI
5301,490,2025-09-10,Debit Card
5302,414,2025-01-15,UPI
5303,754,2025-05-12,Cash
5304,401,2025-10-04,Debit Card
5305,54,2024-12-31,Credit Card
5306,313,2025-07-25,Net Banking
5307,454,2025-11-14,UPI
5308,578,2025-12-03,Cash
5309,389,2025-11-10,Cash
5310,970,2025-02-04,Cash
5311,569,2025-08-14,Credit Card
5312,938,2025-08-02,UPI
5313,593,2025-07-18,Cash
5314,187,2025-02-23,Credit Card
5315,162,2025-06-20,Net Banking
5316,95,2025-11-05,Net Banking
5317,632,2025-10-02,Cash
5318,435,2025-02-10,Net Banking
5319,389,2025-10-14,Credit Card
5320,487,2025-09-12,Cash
5321,361,2025-07-02,Credit Card
5322,296,2025-06-28,Credit Card
5323,105,2025-08-27,Debit Card
5324,625,2025-02-28,Debit Card
5325,224,2025-03-03,Net Banking
5326,300,2025-01-13,UPI
5327,613,2025-01-21,UPI
5328,443,2025-12-06,UPI
5329,937,2025-05-31,Debit Card
5330,76,2025-09-06,Net Banking
5331,270,2025-08-10,UPI
5332,355,2025-03-09,Credit Card
5333,455,2024-12-27,Cash
5334,514,2025-08-30,Debit Card
5335,694,2025-05-01,Debit Card
5336,320,2025-01-18,Debit Card
5337,705,2025-11-11,Debit Card
5338,519,2025-09-04,Net Banking
5339,108,2024-12-26,Debit Card
5340,868,2025-07-10,Net Banking
5341,42,2025-10-31,Net Banking
5342,73,2025-07-10,Credit Card
5343,457,2025-02-04,UPI
5344,193,2025-12-08,Debit Card
5345,247,2025-05-15,UPI
5346,389,2025-10-02,Net Banking
5347,561,2025-06-24,Cash
5348,755,2025-02-18,UPI
5349,353,2025-05-29,UPI
5350,846,2025-08-09,UPI
5351,242,2025-12-07,Net Banking
5352,875,2025-03-04,Net Banking
5353,435,2025-08-16,UPI
5354,537,2025-10-12,Credit Card
5355,650,2025-01-13,Cash
5356,863,2025-04-11,UPI
5357,831,2025-08-14,Credit Card
5358,327,2025-07-02,Credit Card
5359,333,2025-05-07,Debit Card
5360,491,2025-11-13,UPI
5361,112,2025-08-08,Debit Card
5362,104,2025-12-08,Cash
5363,521,2025-01-30,Debit Card
5364,661,2025-10-30,Cash
5365,948,2025-11-08,Credit Card
5366,738,2025-01-16,Debit Card
5367,244,2025-10-13,Net Banking
5368,342,2025-05-17,Credit Card
5369,16,2025-06-17,Credit Card
5370,801,2025-11-05,UPI
5371,542,2025-12-15,Credit Card
5372,186,2025-05-11,Cash
5373,690,2025-08-20,Net Banking
5374,482,2025-07-01,Cash
5375,145,2025-10-04,Cash
5376,575,2025-09-07,Debit Card
5377,992,2025-09-17,Net Banking
5378,77,2025-07-14,Net Banking
5379,883,2025-09-11,UPI
5380,340,2025-07-10,Cash
5381,604,2025-05-12,UPI
5382,272,2025-07-12,Cash
5383,547,2025-10-03,Debit Card
5384,630,2025-10-02,Debit Card
5385,627,2025-04-15,Net Banking
5386,858,2025-04-03,UPI
5387,224,2025-05-08,Debit Card
5388,614,2025-05-24,Net Banking
5389,58,2025-11-23,Net Banking
5390,577,2025-10-23,Net Banking
5391,945,2025-03-08,Credit Card
5392,981,2025-07-29,Net Banking
5393,270,2025-06-10,Cash
5394,836,2025-06-23,UPI
5395,201,2025-09-17,Cash
5396,809,2025-07-04,Credit Card
5397,82,2025-03-08,UPI
5398,270,2025-09-13,Credit Card
5399,870,2025-02-26,Cash
5400,409,2025-01-26,Net Banking
5401,651,2024-12-28,Debit Card
5402,802,2025-03-17,Debit Card
5403,799,2025-08-18,Debit Card
5404,234,2025-11-29,UPI
5405,502,2025-02-20,UPI
5406,186,2025-01-31,Credit Card
5407,893,2025-05-08,Credit Card
5408,434,2025-12-22,Net Banking
5409,643,2025-02-01,Debit Card
5410,7,2025-09-25,Debit Card
5411,821,2025-01-17,Credit Card
5412,652,2025-12-25,Debit Card
5413,340,2025-08-26,Net Banking
5414,500,2025-06-24,UPI
5415,606,2025-05-22,UPI
5416,770,2025-01-20,Cash
5417,928,2025-05-02,UPI
5418,243,2025-08-18,Net Banking
5419,968,2025-04-23,UPI
5420,662,2025-09-14,UPI
5421,340,2025-11-16,Net Banking
5422,164,2025-08-12,Cash
5423,975,2025-03-20,Debit Card
5424,745,2025-02-19,Cash
5425,223,2025-08-29,Credit Card
5426,534,2025-11-24,Credit Card
5427,817,2025-12-03,Debit Card
5428,45,2025-02-23,Debit Card
5429,791,2025-10-27,Debit Card
5430,656,2025-09-05,Debit Card
5431,678,2025-10-21,Debit Card
5432,937,2025-04-18,Cash
5433,383,2025-01-28,UPI
5434,66,2025-09-28,Net Banking
5435,625,2025-04-26,UPI
5436,84,2025-04-23,UPI
5437,426,2025-08-28,Net Banking
5438,998,2025-02-11,UPI
5439,372,2025-03-12,Debit Card
5440,46,2025-10-13,Debit Card
5441,457,2025-01-15,Credit Card
5442,330,2025-04-14,Cash
5443,871,2025-11-07,UPI
5444,835,2025-03-04,Debit Card
5445,371,2025-02-28,UPI
5446,152,2025-11-23,Net Banking
5447,640,2025-03-02,Net Banking
5448,457,2025-08-26,Net Banking
5449,224,2025-04-10,Credit Card
5450,736,2025-07-09,Debit Card
5451,908,2025-04-11,Credit Card
5452,965,2025-08-20,Debit Card
5453,762,2025-09-01,Debit Card
5454,90,2025-09-10,Cash
5455,586,2025-10-30,Credit Card
5456,545,2025-07-27,Debit Card
5457,428,2025-12-24,Net Banking
5458,452,2025-05-02,Cash
5459,233,2025-01-30,Credit Card
5460,414,2025-07-17,Net Banking
5461,953,2025-02-14,UPI
5462,88,2025-03-09,UPI
5463,10,2025-11-26,Net Banking
5464,894,2025-03-05,UPI
5465,899,2025-12-10,Net Banking
5466,30,2025-12-14,Cash
5467,408,2025-02-21,Net Banking
