transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount
5231,2025-03-18,478,255,4,214.59,858.36
5231,2025-03-18,478,51,4,108.84,435.36
5231,2025-03-18,478,320,2,322.83,645.66
5232,2025-01-08,838,121,4,492.6,1970.4
5232,2025-01-08,838,37,4,37.4,149.6
5233,2025-03-27,702,80,3,293.7,881.1
5234,2025-11-06,585,140,5,187.49,937.45
5235,2025-07-25,379,214,2,298.33,596.66
5235,2025-07-25,379,175,5,471.13,2355.65
5236,2025-11-26,677,12,4,100.62,402.48
5236,2025-11-26,677,277,5,328.27,1641.35
5236,2025-11-26,677,105,1,58.1,58.1
5237,2025-09-24,272,110,2,443.77,887.54
5237,2025-09-24,272,68,1,57.36,57.36
5237,2025-09-24,272,70,1,24.04,24.04
5238,2025-09-27,620,70,4,24.04,96.16
5238,2025-09-27,620,432,5,117.54,587.70
5239,2025-03-05,725,459,5,223.31,1116.55
5240,2025-11-20,562,308,5,241.52,1207.60
5240,2025-11-20,562,248,1,45.08,45.08
5241,2025-09-23,467,169,3,460.43,1381.29
5241,2025-09-23,467,161,3,318.86,956.58
5241,2025-09-23,467,489,5,52.69,263.45
5242,2025-09-19,648,257,5,265.71,1328.55
5242,2025-09-19,648,190,5,72.61,363.05
5243,2025-07-06,504,17,3,221.62,664.86
5244,2024-12-30,245,500,1,455.95,455.95
5244,2024-12-30,245,16,2,241.42,482.84
5244,2024-12-30,245,74,5,352.49,1762.45
5245,2025-11-22,901,350,2,30.8,61.6
5246,2025-06-08,282,22,3,420.77,1262.31
5246,2025-06-08,282,71,4,268.41,1073.64
5246,2025-06-08,282,249,2,492.22,984.44
5247,2025-10-23,833,413,3,496.98,1490.94
5247,2025-10-23,833,54,5,221.51,1107.55
5247,2025-10-23,833,415,2,477.17,954.34
5248,2025-01-07,720,356,4,8.39,33.56
5248,2025-01-07,720,87,1,480.44,480.44
5248,2025-01-07,720,461,5,224.53,1122.65
5249,2025-05-28,602,487,2,79.74,159.48
5249,2025-05-28,602,348,2,231.55,463.10
5249,2025-05-28,602,496,3,159.99,479.97
5250,2025-07-02,621,64,2,491.55,983.10
5250,2025-07-02,621,478,1,68.54,68.54
5251,2025-11-06,736,3,2,498.69,997.38
5251,2025-11-06,736,374,2,335.47,670.94
5251,2025-11-06,736,483,3,192.76,578.28
5252,2025-04-30,467,104,4,157.58,630.32
5252,2025-04-30,467,222,4,80.58,322.32
5253,2025-01-05,112,141,5,448.09,2240.45
5254,2025-10-24,134,318,3,12.28,36.84
5254,2025-10-24,134,61,5,351.5,1757.5
5255,2025-11-21,359,119,1,244.81,244.81
5255,2025-11-21,359,397,3,160.06,480.18
5256,2025-05-01,829,163,2,186.78,373.56
5256,2025-05-01,829,403,3,215.58,646.74
5256,2025-05-01,829,51,5,108.84,544.20
5257,2025-11-03,883,160,1,241.99,241.99
5257,2025-11-03,883,432,2,117.54,235.08
5257,2025-11-03,883,14,4,40.36,161.44
5258,2025-12-20,249,368,2,83.83,167.66
5258,2025-12-20,249,47,1,447.66,447.66
5259,2025-10-15,683,446,4,60.56,242.24
5259,2025-10-15,683,433,4,389.95,1559.80
5260,2025-09-12,849,284,5,165.79,828.95
5261,2025-08-29,78,61,5,351.5,1757.5
5261,2025-08-29,78,212,3,122.95,368.85
5262,2025-01-20,738,36,4,12.2,48.8
5263,2025-09-01,437,186,2,436.63,873.26
5264,2024-12-26,303,131,2,398.64,797.28
5264,2024-12-26,303,91,1,51.8,51.8
5264,2024-12-26,303,99,5,342.87,1714.35
5265,2025-04-21,538,248,1,45.08,45.08
5265,2025-04-21,538,318,5,12.28,61.40
5265,2025-04-21,538,498,4,374.05,1496.20
5266,2025-07-11,234,405,5,16.73,83.65
5266,2025-07-11,234,464,4,267.75,1071.00
5267,2025-07-30,664,303,2,489.27,978.54
5268,2025-10-05,338,57,1,103.12,103.12
5269,2025-04-09,636,428,3,358.4,1075.2
5269,2025-04-09,636,368,2,83.83,167.66
5270,2025-03-06,483,237,3,242.96,728.88
5270,2025-03-06,483,356,2,8.39,16.78
5271,2025-03-25,339,334,3,134.61,403.83
5272,2025-09-20,639,25,2,250.93,501.86
5273,2025-12-04,266,284,2,165.79,331.58
5273,2025-12-04,266,447,3,376.57,1129.71
5274,2025-10-07,528,333,4,312.24,1248.96
5274,2025-10-07,528,65,4,430.11,1720.44
5274,2025-10-07,528,399,3,53.46,160.38
5275,2025-05-17,437,234,3,6.55,19.65
5276,2025-04-01,225,276,2,258.44,516.88
5276,2025-04-01,225,349,3,173.73,521.19
5276,2025-04-01,225,284,5,165.79,828.95
5277,2025-05-30,1000,484,4,497.12,1988.48
5277,2025-05-30,1000,300,5,119.77,598.85
5277,2025-05-30,1000,385,2,391.11,782.22
5278,2025-03-03,585,257,4,265.71,1062.84
5278,2025-03-03,585,372,1,20.55,20.55
5278,2025-03-03,585,490,4,476.01,1904.04
5279,2025-01-12,705,169,5,460.43,2302.15
5279,2025-01-12,705,1,1,80.6,80.6
5280,2025-12-21,925,242,4,35.44,141.76
5281,2025-07-13,906,116,2,496.51,993.02
5281,2025-07-13,906,43,5,278.89,1394.45
5282,2025-09-18,363,5,5,314.52,1572.60
5283,2025-03-07,121,409,4,31.26,125.04
5283,2025-03-07,121,40,2,296.1,592.2
5284,2025-02-23,683,198,4,373.73,1494.92
5284,2025-02-23,683,416,5,70.38,351.90
5284,2025-02-23,683,366,5,223.44,1117.20
5285,2025-07-05,792,403,4,215.58,862.32
5285,2025-07-05,792,121,1,492.6,492.6
5286,2025-09-12,195,444,4,231.57,926.28
5287,2025-03-29,91,302,4,462.51,1850.04
5288,2025-01-28,866,199,5,286.28,1431.40
5288,2025-01-28,866,256,4,127.97,511.88
5288,2025-01-28,866,91,1,51.8,51.8
5289,2025-12-16,779,210,3,318.91,956.73
5289,2025-12-16,779,125,1,265.17,265.17
5289,2025-12-16,779,493,5,312.43,1562.15
5290,2025-09-28,926,39,3,154.19,462.57
5290,2025-09-28,926,450,5,101.99,509.95
5290,2025-09-28,926,470,5,232.51,1162.55
5291,2025-12-15,269,263,4,157.37,629.48
5292,2025-06-29,468,486,2,176.54,353.08
5292,2025-06-29,468,486,3,176.54,529.62
5292,2025-06-29,468,304,5,276.08,1380.40
5293,2025-11-25,859,124,4,225.92,903.68
5294,2025-08-01,880,46,2,392.38,784.76
5294,2025-08-01,880,96,4,5.28,21.12
5295,2024-12-29,135,407,4,325.42,1301.68
5295,2024-12-29,135,60,3,334.6,1003.8
5295,2024-12-29,135,145,4,20.33,81.32
5296,2025-10-10,471,364,4,84.82,339.28
5296,2025-10-10,471,190,1,72.61,72.61
5296,2025-10-10,471,331,1,321.18,321.18
5297,2025-09-29,892,401,3,341.45,1024.35
5298,2025-09-03,303,327,3,499.91,1499.73
5298,2025-09-03,303,459,4,223.31,893.24
5298,2025-09-03,303,24,1,330.39,330.39
5299,2025-12-24,400,157,3,33.43,100.29
5299,2025-12-24,400,438,1,161.16,161.16
5300,2025-11-11,887,454,5,64.77,323.85
5301,2025-09-10,490,426,3,82.52,247.56
5301,2025-09-10,490,464,3,267.75,803.25
5301,2025-09-10,490,479,1,301.68,301.68
5302,2025-01-15,414,488,3,209.37,628.11
5302,2025-01-15,414,116,2,496.51,993.02
5303,2025-05-12,754,208,5,438.21,2191.05
5303,2025-05-12,754,320,3,322.83,968.49
5303,2025-05-12,754,70,3,24.04,72.12
5304,2025-10-04,401,190,1,72.61,72.61
5305,2024-12-31,54,377,4,401.94,1607.76
5305,2024-12-31,54,308,1,241.52,241.52
5305,2024-12-31,54,432,2,117.54,235.08
5306,2025-07-25,313,300,5,119.77,598.85
5306,2025-07-25,313,348,1,231.55,231.55
5306,2025-07-25,313,319,1,453.23,453.23
5307,2025-11-14,454,397,1,160.06,160.06
5307,2025-11-14,454,433,2,389.95,779.90
5308,2025-12-03,578,500,5,455.95,2279.75
5309,2025-11-10,389,412,4,407.79,1631.16
5310,2025-02-04,970,153,4,210.94,843.76
5310,2025-02-04,970,374,2,335.47,670.94
5311,2025-08-14,569,158,4,373.08,1492.32
5312,2025-08-02,938,373,1,282.2,282.2
5312,2025-08-02,938,337,2,206.67,413.34
5312,2025-08-02,938,164,5,310.9,1554.5
5313,2025-07-18,593,387,3,280.52,841.56
5313,2025-07-18,593,59,1,418.89,418.89
5314,2025-02-23,187,363,4,154.83,619.32
5314,2025-02-23,187,277,1,328.27,328.27
5315,2025-06-20,162,10,2,248.75,497.50
5315,2025-06-20,162,338,1,243.62,243.62
5316,2025-11-05,95,392,1,141.55,141.55
5316,2025-11-05,95,70,3,24.04,72.12
5317,2025-10-02,632,255,3,214.59,643.77
5317,2025-10-02,632,46,1,392.38,392.38
5318,2025-02-10,435,178,3,65.82,197.46
5318,2025-02-10,435,418,5,35.93,179.65
5318,2025-02-10,435,446,1,60.56,60.56
5319,2025-10-14,389,206,2,270.77,541.54
5319,2025-10-14,389,341,1,51.61,51.61
5320,2025-09-12,487,104,3,157.58,472.74
5320,2025-09-12,487,61,2,351.5,703.0
5320,2025-09-12,487,412,3,407.79,1223.37
5321,2025-07-02,361,195,5,494.68,2473.40
5321,2025-07-02,361,98,3,14.53,43.59
5322,2025-06-28,296,28,4,412.52,1650.08
5323,2025-08-27,105,231,4,241.46,965.84
5324,2025-02-28,625,170,3,40.78,122.34
5325,2025-03-03,224,171,1,350.16,350.16
5325,2025-03-03,224,275,4,25.24,100.96
5325,2025-03-03,224,227,2,94.86,189.72
5326,2025-01-13,300,439,5,18.16,90.80
5326,2025-01-13,300,6,1,388.76,388.76
5326,2025-01-13,300,17,2,221.62,443.24
5327,2025-01-21,613,401,4,341.45,1365.80
5327,2025-01-21,613,54,5,221.51,1107.55
5328,2025-12-06,443,475,3,118.44,355.32
5328,2025-12-06,443,204,3,296.2,888.6
5329,2025-05-31,937,469,2,103.95,207.90
5329,2025-05-31,937,338,1,243.62,243.62
5330,2025-09-06,76,444,4,231.57,926.28
5331,2025-08-10,270,115,3,365.14,1095.42
5331,2025-08-10,270,304,2,276.08,552.16
5332,2025-03-09,355,498,1,374.05,374.05
5332,2025-03-09,355,12,3,100.62,301.86
5332,2025-03-09,355,100,3,220.87,662.61
5333,2024-12-27,455,103,3,239.95,719.85
5333,2024-12-27,455,195,2,494.68,989.36
5334,2025-08-30,514,102,1,468.5,468.5
5334,2025-08-30,514,374,1,335.47,335.47
5335,2025-05-01,694,336,5,381.71,1908.55
5336,2025-01-18,320,363,1,154.83,154.83
5336,2025-01-18,320,286,3,46.15,138.45
5336,2025-01-18,320,365,4,459.25,1837.00
5337,2025-11-11,705,168,1,347.07,347.07
5338,2025-09-04,519,149,1,57.41,57.41
5339,2024-12-26,108,216,3,277.28,831.84
5339,2024-12-26,108,35,3,246.38,739.14
5339,2024-12-26,108,332,4,258.46,1033.84
5340,2025-07-10,868,155,1,407.98,407.98
5340,2025-07-10,868,298,4,204.65,818.60
5340,2025-07-10,868,340,5,46.68,233.40
5341,2025-10-31,42,285,3,447.68,1343.04
5342,2025-07-10,73,423,4,410.7,1642.8
5342,2025-07-10,73,92,2,468.03,936.06
5342,2025-07-10,73,26,1,376.51,376.51
5343,2025-02-04,457,93,1,101.41,101.41
5344,2025-12-08,193,306,3,390.91,1172.73
5344,2025-12-08,193,369,3,67.55,202.65
5344,2025-12-08,193,417,3,148.93,446.79
5345,2025-05-15,247,268,3,164.18,492.54
5345,2025-05-15,247,175,1,471.13,471.13
5345,2025-05-15,247,23,1,412.11,412.11
5346,2025-10-02,389,98,5,14.53,72.65
5347,2025-06-24,561,16,2,241.42,482.84
5347,2025-06-24,561,126,5,41.18,205.90
5347,2025-06-24,561,244,1,478.82,478.82
5348,2025-02-18,755,271,2,185.88,371.76
5348,2025-02-18,755,133,4,261.96,1047.84
5349,2025-05-29,353,245,1,258.08,258.08
5349,2025-05-29,353,182,3,496.05,1488.15
5349,2025-05-29,353,205,4,145.68,582.72
5350,2025-08-09,846,73,3,25.92,77.76
5351,2025-12-07,242,421,5,320.48,1602.40
5351,2025-12-07,242,476,1,131.18,131.18
5352,2025-03-04,875,107,1,167.97,167.97
5353,2025-08-16,435,59,5,418.89,2094.45
5353,2025-08-16,435,295,3,130.26,390.78
5354,2025-10-12,537,122,3,459.94,1379.82
5354,2025-10-12,537,128,4,229.59,918.36
5355,2025-01-13,650,135,3,220.51,661.53
5355,2025-01-13,650,97,5,113.42,567.10
5356,2025-04-11,863,450,1,101.99,101.99
5357,2025-08-14,831,227,3,94.86,284.58
5358,2025-07-02,327,311,5,289.44,1447.20
5358,2025-07-02,327,425,4,165.2,660.8
5359,2025-05-07,333,221,3,109.17,327.51
5360,2025-11-13,491,375,3,445.17,1335.51
5360,2025-11-13,491,281,5,115.36,576.80
5360,2025-11-13,491,206,5,270.77,1353.85
5361,2025-08-08,112,17,5,221.62,1108.10
5361,2025-08-08,112,95,3,394.98,1184.94
5362,2025-12-08,104,124,4,225.92,903.68
5362,2025-12-08,104,308,4,241.52,966.08
5362,2025-12-08,104,307,4,228.49,913.96
5363,2025-01-30,521,71,5,268.41,1342.05
5363,2025-01-30,521,284,1,165.79,165.79
5364,2025-10-30,661,227,3,94.86,284.58
5364,2025-10-30,661,203,5,98.55,492.75
5364,2025-10-30,661,357,5,147.52,737.60
5365,2025-11-08,948,171,1,350.16,350.16
5365,2025-11-08,948,241,1,269.46,269.46
5365,2025-11-08,948,218,5,137.61,688.05
5366,2025-01-16,738,146,2,92.21,184.42
5367,2025-10-13,244,388,4,317.72,1270.88
5367,2025-10-13,244,193,2,250.13,500.26
5368,2025-05-17,342,36,3,12.2,36.6
5368,2025-05-17,342,219,1,24.98,24.98
5369,2025-06-17,16,306,3,390.91,1172.73
5369,2025-06-17,16,281,1,115.36,115.36
5370,2025-11-05,801,199,4,286.28,1145.12
5370,2025-11-05,801,479,3,301.68,905.04
5370,2025-11-05,801,25,5,250.93,1254.65
5371,2025-12-15,542,176,5,288.86,1444.30
5372,2025-05-11,186,364,2,84.82,169.64
5372,2025-05-11,186,268,4,164.18,656.72
5372,2025-05-11,186,217,3,110.51,331.53
5373,2025-08-20,690,22,3,420.77,1262.31
5374,2025-07-01,482,44,4,439.63,1758.52
5374,2025-07-01,482,307,1,228.49,228.49
5374,2025-07-01,482,106,2,180.08,360.16
5375,2025-10-04,145,361,4,365.74,1462.96
5375,2025-10-04,145,258,4,77.66,310.64
5375,2025-10-04,145,209,5,148.45,742.25
5376,2025-09-07,575,228,2,404.8,809.6
5376,2025-09-07,575,453,3,236.71,710.13
5377,2025-09-17,992,206,2,270.77,541.54
5378,2025-07-14,77,300,1,119.77,119.77
5379,2025-09-11,883,206,5,270.77,1353.85
5379,2025-09-11,883,63,1,364.98,364.98
5379,2025-09-11,883,210,4,318.91,1275.64
5380,2025-07-10,340,447,3,376.57,1129.71
5380,2025-07-10,340,235,2,72.25,144.50
5380,2025-07-10,340,480,5,172.26,861.30
5381,2025-05-12,604,128,2,229.59,459.18
5382,2025-07-12,272,158,2,373.08,746.16
5382,2025-07-12,272,140,2,187.49,374.98
5383,2025-10-03,547,394,5,348.1,1740.5
5384,2025-10-02,630,139,5,339.12,1695.60
5384,2025-10-02,630,8,3,316.53,949.59
5384,2025-10-02,630,429,2,309.42,618.84
5385,2025-04-15,627,116,5,496.51,2482.55
5385,2025-04-15,627,492,1,449.67,449.67
5385,2025-04-15,627,459,1,223.31,223.31
5386,2025-04-03,858,221,1,109.17,109.17
5386,2025-04-03,858,45,4,250.68,1002.72
5386,2025-04-03,858,66,2,211.47,422.94
5387,2025-05-08,224,15,3,182.7,548.1
5387,2025-05-08,224,7,2,359.69,719.38
5388,2025-05-24,614,109,5,97.7,488.5
5388,2025-05-24,614,275,4,25.24,100.96
5389,2025-11-23,58,45,1,250.68,250.68
5389,2025-11-23,58,172,2,250.68,501.36
5389,2025-11-23,58,168,5,347.07,1735.35
5390,2025-10-23,577,477,2,442.21,884.42
5390,2025-10-23,577,208,1,438.21,438.21
5391,2025-03-08,945,10,1,248.75,248.75
5392,2025-07-29,981,233,2,230.37,460.74
5392,2025-07-29,981,413,5,496.98,2484.90
5392,2025-07-29,981,62,3,245.04,735.12
5393,2025-06-10,270,1,2,80.6,161.2
5393,2025-06-10,270,452,4,46.98,187.92
5393,2025-06-10,270,247,2,154.79,309.58
5394,2025-06-23,836,137,1,272.96,272.96
5395,2025-09-17,201,275,2,25.24,50.48
5396,2025-07-04,809,280,4,13.76,55.04
5397,2025-03-08,82,137,3,272.96,818.88
5397,2025-03-08,82,467,2,363.53,727.06
5398,2025-09-13,270,391,2,325.16,650.32
5398,2025-09-13,270,341,1,51.61,51.61
5399,2025-02-26,870,29,5,178.91,894.55
5399,2025-02-26,870,297,4,398.94,1595.76
5400,2025-01-26,409,301,4,274.15,1096.60
5401,2024-12-28,651,211,1,180.66,180.66
5401,2024-12-28,651,120,4,458.95,1835.80
5401,2024-12-28,651,74,4,352.49,1409.96
5402,2025-03-17,802,475,3,118.44,355.32
5402,2025-03-17,802,357,3,147.52,442.56
5403,2025-08-18,799,305,4,70.29,281.16
5403,2025-08-18,799,267,4,281.05,1124.20
5403,2025-08-18,799,491,2,474.71,949.42
5404,2025-11-29,234,391,4,325.16,1300.64
5404,2025-11-29,234,28,4,412.52,1650.08
5405,2025-02-20,502,131,3,398.64,1195.92
5405,2025-02-20,502,129,3,119.27,357.81
5405,2025-02-20,502,40,5,296.1,1480.5
5406,2025-01-31,186,283,1,384.65,384.65
5406,2025-01-31,186,213,3,312.66,937.98
5406,2025-01-31,186,133,3,261.96,785.88
5407,2025-05-08,893,370,2,285.74,571.48
5408,2025-12-22,434,398,5,71.83,359.15
5408,2025-12-22,434,83,2,322.41,644.82
5408,2025-12-22,434,276,1,258.44,258.44
5409,2025-02-01,643,314,4,239.74,958.96
5409,2025-02-01,643,394,5,348.1,1740.5
5409,2025-02-01,643,146,4,92.21,368.84
5410,2025-09-25,7,255,4,214.59,858.36
5411,2025-01-17,821,109,1,97.7,97.7
5412,2025-12-25,652,494,2,429.76,859.52
5412,2025-12-25,652,382,5,240.39,1201.95
5412,2025-12-25,652,104,5,157.58,787.90
5413,2025-08-26,340,372,3,20.55,61.65
5413,2025-08-26,340,100,1,220.87,220.87
5413,2025-08-26,340,252,2,257.9,515.8
5414,2025-06-24,500,75,5,131.43,657.15
5414,2025-06-24,500,475,3,118.44,355.32
5415,2025-05-22,606,73,2,25.92,51.84
5415,2025-05-22,606,300,1,119.77,119.77
5416,2025-01-20,770,355,1,208.41,208.41
5416,2025-01-20,770,420,5,72.09,360.45
5416,2025-01-20,770,325,5,281.87,1409.35
5417,2025-05-02,928,480,4,172.26,689.04
5418,2025-08-18,243,245,3,258.08,774.24
5418,2025-08-18,243,178,1,65.82,65.82
5419,2025-04-23,968,212,4,122.95,491.80
5419,2025-04-23,968,287,3,291.36,874.08
5420,2025-09-14,662,263,4,157.37,629.48
5420,2025-09-14,662,27,1,227.57,227.57
5421,2025-11-16,340,57,1,103.12,103.12
5421,2025-11-16,340,299,3,383.39,1150.17
5422,2025-08-12,164,140,4,187.49,749.96
5423,2025-03-20,975,305,2,70.29,140.58
5423,2025-03-20,975,382,2,240.39,480.78
5424,2025-02-19,745,442,1,155.41,155.41
5425,2025-08-29,223,394,3,348.1,1044.3
5425,2025-08-29,223,292,1,242.18,242.18
5425,2025-08-29,223,445,4,485.73,1942.92
5426,2025-11-24,534,59,3,418.89,1256.67
5426,2025-11-24,534,244,2,478.82,957.64
5427,2025-12-03,817,295,4,130.26,521.04
5427,2025-12-03,817,62,3,245.04,735.12
5427,2025-12-03,817,210,1,318.91,318.91
5428,2025-02-23,45,33,4,194.9,779.6
5429,2025-10-27,791,243,1,457.3,457.3
5429,2025-10-27,791,478,1,68.54,68.54
5430,2025-09-05,656,492,1,449.67,449.67
5430,2025-09-05,656,340,5,46.68,233.40
5431,2025-10-21,678,290,3,450.86,1352.58
5431,2025-10-21,678,265,3,86.31,258.93
5431,2025-10-21,678,472,3,46.16,138.48
5432,2025-04-18,937,414,5,307.45,1537.25
5433,2025-01-28,383,275,4,25.24,100.96
5433,2025-01-28,383,432,5,117.54,587.70
5433,2025-01-28,383,450,4,101.99,407.96
5434,2025-09-28,66,494,1,429.76,429.76
5435,2025-04-26,625,145,4,20.33,81.32
5435,2025-04-26,625,413,1,496.98,496.98
5436,2025-04-23,84,8,5,316.53,1582.65
5437,2025-08-28,426,62,1,245.04,245.04
5438,2025-02-11,998,149,2,57.41,114.82
5438,2025-02-11,998,113,2,304.92,609.84
5438,2025-02-11,998,141,1,448.09,448.09
5439,2025-03-12,372,308,2,241.52,483.04
5439,2025-03-12,372,132,4,305.92,1223.68
5439,2025-03-12,372,446,1,60.56,60.56
5440,2025-10-13,46,267,5,281.05,1405.25
5440,2025-10-13,46,431,1,141.89,141.89
5440,2025-10-13,46,396,4,56.06,224.24
5441,2025-01-15,457,38,2,447.83,895.66
5441,2025-01-15,457,346,5,30.32,151.60
5442,2025-04-14,330,130,4,252.98,1011.92
5443,2025-11-07,871,390,5,40.96,204.80
5443,2025-11-07,871,77,1,270.23,270.23
5443,2025-11-07,871,390,3,40.96,122.88
5444,2025-03-04,835,338,5,243.62,1218.10
5444,2025-03-04,835,99,2,342.87,685.74
5445,2025-02-28,371,394,1,348.1,348.1
5446,2025-11-23,152,77,1,270.23,270.23
5447,2025-03-02,640,143,4,472.35,1889.40
5448,2025-08-26,457,323,1,299.85,299.85
5449,2025-04-10,224,422,2,82.75,165.50
5449,2025-04-10,224,485,3,492.14,1476.42
5450,2025-07-09,736,74,4,352.49,1409.96
5450,2025-07-09,736,338,3,243.62,730.86
5450,2025-07-09,736,344,5,177.16,885.80
5451,2025-04-11,908,433,3,389.95,1169.85
5451,2025-04-11,908,269,4,302.11,1208.44
5451,2025-04-11,908,222,2,80.58,161.16
5452,2025-08-20,965,14,5,40.36,201.80
5453,2025-09-01,762,152,4,39.12,156.48
5453,2025-09-01,762,136,1,341.46,341.46
5454,2025-09-10,90,28,4,412.52,1650.08
5454,2025-09-10,90,194,3,447.89,1343.67
5454,2025-09-10,90,309,2,50.9,101.8
5455,2025-10-30,586,246,4,426.74,1706.96
5456,2025-07-27,545,293,3,131.93,395.79
5456,2025-07-27,545,368,3,83.83,251.49
5456,2025-07-27,545,341,5,51.61,258.05
5457,2025-12-24,428,397,1,160.06,160.06
5458,2025-05-02,452,77,3,270.23,810.69
5458,2025-05-02,452,486,4,176.54,706.16
5459,2025-01-30,233,203,1,98.55,98.55
5459,2025-01-30,233,100,4,220.87,883.48
5459,2025-01-30,233,415,4,477.17,1908.68
5460,2025-07-17,414,6,3,388.76,1166.28
5460,2025-07-17,414,15,3,182.7,548.1
5460,2025-07-17,414,160,4,241.99,967.96
5461,2025-02-14,953,23,2,412.11,824.22
5461,2025-02-14,953,95,1,394.98,394.98
5461,2025-02-14,953,112,4,242.9,971.6
5462,2025-03-09,88,44,2,439.63,879.26
5463,2025-11-26,10,413,3,496.98,1490.94
5463,2025-11-26,10,334,5,134.61,673.05
5463,2025-11-26,10,346,3,30.32,90.96
5464,2025-03-05,894,481,5,163.42,817.10
5464,2025-03-05,894,160,4,241.99,967.96
5464,2025-03-05,894,35,2,246.38,492.76
5465,2025-12-10,899,362,5,299.76,1498.80
5466,2025-12-14,30,178,3,65.82,197.46
5467,2025-02-21,408,340,3,46.68,140.04
5467,2025-02-21,408,500,5,455.95,2279.75
5468,2025-02-05,397,432,2,117.54,235.08
5469,2025-03-03,517,130,3,252.98,758.94
5469,2025-03-03,517,325,2,281.87,563.74
5469,2025-03-03,517,307,1,228.49,228.49
5470,2025-09-26,455,35,2,246.38,492.76
5470,2025-09-26,455,69,1,340.46,340.46
5471,2025-09-03,478,284,5,165.79,828.95
5472,2025-05-04,713,199,3,286.28,858.84
5472,2025-05-04,713,33,2,194.9,389.8
5473,2025-02-18,338,328,1,50.89,50.89
5473,2025-02-18,338,333,3,312.24,936.72
5474,2025-10-12,529,229,5,296.73,1483.65
5475,2025-02-12,587,472,4,46.16,184.64
5476,2025-06-14,41,258,4,77.66,310.64
5476,2025-06-14,41,372,1,20.55,20.55
5477,2025-06-06,468,135,2,220.51,441.02
5478,2025-09-06,885,120,3,458.95,1376.85
5478,2025-09-06,885,279,3,204.8,614.4
5479,2025-04-14,811,116,5,496.51,2482.55
5479,2025-04-14,811,363,3,154.83,464.49
5480,2025-06-10,333,445,1,485.73,485.73
5480,2025-06-10,333,257,4,265.71,1062.84
5480,2025-06-10,333,226,1,285.54,285.54
5481,2025-10-17,426,29,1,178.91,178.91
5481,2025-10-17,426,191,3,246.88,740.64
5482,2025-05-24,296,126,3,41.18,123.54
5482,2025-05-24,296,309,4,50.9,203.6
5482,2025-05-24,296,305,3,70.29,210.87
5483,2025-06-24,467,225,3,460.72,1382.16
5483,2025-06-24,467,60,2,334.6,669.2
5483,2025-06-24,467,167,2,224.17,448.34
5484,2025-03-04,35,195,5,494.68,2473.40
5485,2025-10-27,524,463,2,144.91,289.82
5485,2025-10-27,524,80,5,293.7,1468.5
5486,2025-09-20,130,271,4,185.88,743.52
5486,2025-09-20,130,464,3,267.75,803.25
5487,2025-07-30,195,164,2,310.9,621.8
5487,2025-07-30,195,488,4,209.37,837.48
5487,2025-07-30,195,28,3,412.52,1237.56
5488,2025-08-15,101,328,1,50.89,50.89
5488,2025-08-15,101,264,3,245.93,737.79
5488,2025-08-15,101,218,5,137.61,688.05
5489,2025-04-04,879,275,1,25.24,25.24
5489,2025-04-04,879,171,3,350.16,1050.48
5490,2025-03-12,400,441,2,34.49,68.98
5490,2025-03-12,400,285,3,447.68,1343.04
5490,2025-03-12,400,354,1,78.8,78.8
5491,2025-09-15,502,335,4,42.9,171.6
5491,2025-09-15,502,438,5,161.16,805.80
5491,2025-09-15,502,174,3,314.06,942.18
5492,2025-06-10,961,493,5,312.43,1562.15
5492,2025-06-10,961,398,4,71.83,287.32
5493,2025-12-17,878,20,4,478.78,1915.12
5493,2025-12-17,878,412,5,407.79,2038.95
5494,2025-10-01,649,264,3,245.93,737.79
5494,2025-10-01,649,132,4,305.92,1223.68
5495,2025-03-05,475,420,4,72.09,288.36
5496,2025-01-19,481,498,2,374.05,748.10
5496,2025-01-19,481,497,2,482.27,964.54
5496,2025-01-19,481,461,5,224.53,1122.65
5497,2025-08-08,629,152,1,39.12,39.12
5497,2025-08-08,629,319,4,453.23,1812.92
5497,2025-08-08,629,266,1,468.09,468.09
5498,2025-12-26,480,174,3,314.06,942.18
5499,2025-06-10,741,44,2,439.63,879.26
5500,2025-12-16,265,294,5,41.14,205.70
5501,2025-07-20,782,189,5,147.88,739.40
5501,2025-07-20,782,15,5,182.7,913.5
5501,2025-07-20,782,171,2,350.16,700.32
5502,2025-05-13,409,327,3,499.91,1499.73
5503,2025-04-27,456,320,1,322.83,322.83
5503,2025-04-27,456,117,1,142.82,142.82
5503,2025-04-27,456,438,2,161.16,322.32
5504,2025-09-03,88,386,3,214.75,644.25
5504,2025-09-03,88,134,1,284.82,284.82
5505,2025-05-15,257,469,2,103.95,207.90
5506,2025-06-20,384,379,2,183.38,366.76
5506,2025-06-20,384,29,2,178.91,357.82
5507,2025-07-26,832,332,4,258.46,1033.84
5507,2025-07-26,832,445,1,485.73,485.73
5508,2025-03-17,829,162,2,147.2,294.4
5508,2025-03-17,829,464,2,267.75,535.50
5508,2025-03-17,829,184,5,72.35,361.75
5509,2025-07-30,739,185,5,335.4,1677.0
5509,2025-07-30,739,30,2,152.14,304.28
5510,2025-12-25,711,497,2,482.27,964.54
5510,2025-12-25,711,119,5,244.81,1224.05
5511,2025-04-30,705,213,4,312.66,1250.64
5511,2025-04-30,705,246,3,426.74,1280.22
5511,2025-04-30,705,101,5,35.41,177.05
